dt,xAcc_mma7455,yAcc_mma7455,zAcc_mma7455
2020-02-19T22:01:49.470894,42,-10,67
2020-02-19T22:01:49.483584,41,-12,67
2020-02-19T22:01:49.496266,43,-10,64
2020-02-19T22:01:49.508870,43,-12,64
2020-02-19T22:01:49.521625,42,-14,63
2020-02-19T22:01:49.534266,43,-13,63
2020-02-19T22:01:49.546948,43,-8,67
2020-02-19T22:01:49.559599,42,-7,66
2020-02-19T22:01:49.572258,41,-8,64
2020-02-19T22:01:49.584886,40,-8,65
2020-02-19T22:01:49.597577,43,-9,65
2020-02-19T22:01:49.610252,43,-9,66
2020-02-19T22:01:49.622874,41,-11,66
2020-02-19T22:01:49.635513,40,-9,69
2020-02-19T22:01:49.648192,39,-9,71
2020-02-19T22:01:49.661103,40,-6,70
2020-02-19T22:01:49.673772,40,-5,68
2020-02-19T22:01:49.686418,40,-6,70
2020-02-19T22:01:49.699300,40,-6,70
2020-02-19T22:01:49.712014,38,-5,69
2020-02-19T22:01:49.724675,36,-8,69
2020-02-19T22:01:49.737293,37,-9,69
2020-02-19T22:01:49.749998,35,-10,69
2020-02-19T22:01:49.762667,38,-13,70
2020-02-19T22:01:49.775288,29,-13,61
2020-02-19T22:01:49.787911,39,-13,72
2020-02-19T22:01:49.800800,27,-21,68
2020-02-19T22:01:49.813460,40,-11,69
2020-02-19T22:01:49.826136,43,-2,63
2020-02-19T22:01:49.838710,19,9,85
2020-02-19T22:01:49.851541,34,-23,97
2020-02-19T22:01:49.864164,31,4,85
2020-02-19T22:01:49.876806,31,6,81
2020-02-19T22:01:49.889523,24,1,80
2020-02-19T22:01:49.902145,24,-4,81
2020-02-19T22:01:49.914804,29,-1,82
2020-02-19T22:01:49.927450,32,2,75
2020-02-19T22:01:49.940084,28,4,71
2020-02-19T22:01:49.952706,25,4,77
2020-02-19T22:01:49.965335,28,9,78
2020-02-19T22:01:49.977978,24,5,78
2020-02-19T22:01:49.990685,27,3,78
2020-02-19T22:01:50.003356,27,5,76
2020-02-19T22:01:50.015960,28,5,74
2020-02-19T22:01:50.028566,27,4,72
2020-02-19T22:01:50.041512,27,6,66
2020-02-19T22:01:50.054169,27,7,64
2020-02-19T22:01:50.066797,26,9,65
2020-02-19T22:01:50.079459,26,7,65
2020-02-19T22:01:50.092131,27,4,65
2020-02-19T22:01:50.104773,27,2,66
2020-02-19T22:01:50.117437,28,-1,70
2020-02-19T22:01:50.130121,26,1,76
2020-02-19T22:01:50.142786,27,5,78
2020-02-19T22:01:50.155423,28,3,76
2020-02-19T22:01:50.168008,26,6,76
2020-02-19T22:01:50.180860,25,0,79
2020-02-19T22:01:50.193531,24,5,79
2020-02-19T22:01:50.206179,27,7,76
2020-02-19T22:01:50.218812,25,5,74
2020-02-19T22:01:50.231568,27,-3,75
2020-02-19T22:01:50.244177,29,-3,72
2020-02-19T22:01:50.256772,29,-1,72
2020-02-19T22:01:50.269395,27,4,74
2020-02-19T22:01:50.282024,27,2,72
2020-02-19T22:01:50.294673,28,1,69
2020-02-19T22:01:50.307284,27,0,71
2020-02-19T22:01:50.320088,30,-12,69
2020-02-19T22:01:50.332788,29,-3,67
2020-02-19T22:01:50.345444,31,-5,73
2020-02-19T22:01:50.358069,29,-8,69
2020-02-19T22:01:50.370898,29,-8,66
2020-02-19T22:01:50.383581,27,-5,69
2020-02-19T22:01:50.396244,23,-5,69
2020-02-19T22:01:50.408878,24,-10,72
2020-02-19T22:01:50.421675,25,-6,71
2020-02-19T22:01:50.435086,27,-8,74
2020-02-19T22:01:50.447744,27,-7,79
2020-02-19T22:01:50.460406,27,-9,82
2020-02-19T22:01:50.473065,28,-11,87
2020-02-19T22:01:50.485694,28,-6,86
2020-02-19T22:01:50.498366,24,-5,85
2020-02-19T22:01:50.511319,24,-5,82
2020-02-19T22:01:50.523934,26,-12,80
2020-02-19T22:01:50.536670,28,-12,78
2020-02-19T22:01:50.549395,27,-10,77
2020-02-19T22:01:50.562067,27,-12,78
2020-02-19T22:01:50.574721,25,-7,77
2020-02-19T22:01:50.587355,29,-11,73
2020-02-19T22:01:50.600055,30,-11,70
2020-02-19T22:01:50.612757,28,-11,68
2020-02-19T22:01:50.625416,28,-14,67
2020-02-19T22:01:50.638036,30,-12,65
2020-02-19T22:01:50.650939,29,-15,65
2020-02-19T22:01:50.663629,29,-14,63
2020-02-19T22:01:50.676289,28,-15,63
2020-02-19T22:01:50.688910,28,-16,66
2020-02-19T22:01:50.701725,28,-17,70
2020-02-19T22:01:50.714369,27,-12,73
2020-02-19T22:01:50.727040,26,-12,72
2020-02-19T22:01:50.739681,27,-12,72
2020-02-19T22:01:50.752450,26,-16,74
2020-02-19T22:01:50.765058,26,-16,77
2020-02-19T22:01:50.777673,25,-16,76
2020-02-19T22:01:50.790315,24,-18,80
2020-02-19T22:01:50.803004,25,-20,79
2020-02-19T22:01:50.815659,25,-17,78
2020-02-19T22:01:50.828329,25,-17,80
2020-02-19T22:01:50.841237,24,-14,79
2020-02-19T22:01:50.853909,24,-16,79
2020-02-19T22:01:50.866555,24,-16,79
2020-02-19T22:01:50.879332,25,-22,78
2020-02-19T22:01:50.892009,25,-18,78
2020-02-19T22:01:50.904691,26,-16,76
2020-02-19T22:01:50.917341,26,-15,74
2020-02-19T22:01:50.930022,24,-15,72
2020-02-19T22:01:50.942702,25,-20,73
2020-02-19T22:01:50.955358,26,-22,72
2020-02-19T22:01:50.967995,25,-18,69
2020-02-19T22:01:50.980960,26,-15,70
2020-02-19T22:01:50.993646,27,-15,73
2020-02-19T22:01:51.006306,26,-16,77
2020-02-19T22:01:51.018928,25,-14,77
2020-02-19T22:01:51.031743,24,-17,79
2020-02-19T22:01:51.044339,24,-19,81
2020-02-19T22:01:51.056956,25,-21,82
2020-02-19T22:01:51.069590,25,-21,80
2020-02-19T22:01:51.082275,26,-16,77
2020-02-19T22:01:51.094911,25,-15,78
2020-02-19T22:01:51.107577,24,-13,81
2020-02-19T22:01:51.120246,27,-10,80
2020-02-19T22:01:51.132929,23,-12,81
2020-02-19T22:01:51.145561,25,-8,80
2020-02-19T22:01:51.158218,27,-9,80
2020-02-19T22:01:51.171136,25,-9,76
2020-02-19T22:01:51.183809,25,-9,76
2020-02-19T22:01:51.196523,27,-6,73
2020-02-19T22:01:51.209531,28,-7,68
2020-02-19T22:01:51.222217,28,-4,70
2020-02-19T22:01:51.234880,29,-3,67
2020-02-19T22:01:51.247511,29,-3,67
2020-02-19T22:01:51.260205,29,-3,70
2020-02-19T22:01:51.272800,29,-6,73
2020-02-19T22:01:51.285404,28,-3,78
2020-02-19T22:01:51.298033,24,3,77
2020-02-19T22:01:51.310867,20,3,74
2020-02-19T22:01:51.323535,28,1,75
2020-02-19T22:01:51.336184,31,3,74
2020-02-19T22:01:51.348810,26,-1,75
2020-02-19T22:01:51.361597,26,5,74
2020-02-19T22:01:51.374204,22,2,77
2020-02-19T22:01:51.386860,23,0,81
2020-02-19T22:01:51.399516,23,0,83
2020-02-19T22:01:51.412177,20,15,73
2020-02-19T22:01:51.424797,20,2,78
2020-02-19T22:01:51.437473,25,-9,81
2020-02-19T22:01:51.450130,26,-6,83
2020-02-19T22:01:51.462792,17,-7,83
2020-02-19T22:01:51.475409,16,-6,83
2020-02-19T22:01:51.488073,17,-9,84
2020-02-19T22:01:51.500797,21,-9,85
2020-02-19T22:01:51.514297,20,-7,86
2020-02-19T22:01:51.526958,17,-6,84
2020-02-19T22:01:51.539634,16,-5,84
2020-02-19T22:01:51.552322,18,-11,83
2020-02-19T22:01:51.564990,17,-12,83
2020-02-19T22:01:51.577624,15,-12,82
2020-02-19T22:01:51.590302,15,-11,84
2020-02-19T22:01:51.602998,17,-13,84
2020-02-19T22:01:51.615684,17,-14,84
2020-02-19T22:01:51.628320,17,-14,84
2020-02-19T22:01:51.641209,16,-17,83
2020-02-19T22:01:51.653862,16,-18,83
2020-02-19T22:01:51.666546,17,-16,80
2020-02-19T22:01:51.679197,16,-15,78
2020-02-19T22:01:51.692688,16,-15,76
2020-02-19T22:01:51.705386,18,-13,77
2020-02-19T22:01:51.718051,18,-13,76
2020-02-19T22:01:51.731016,18,-13,76
2020-02-19T22:01:51.743689,18,-13,77
2020-02-19T22:01:51.756313,19,-13,77
2020-02-19T22:01:51.769229,19,-12,77
2020-02-19T22:01:51.781926,18,-13,79
2020-02-19T22:01:51.794602,19,-11,78
2020-02-19T22:01:51.807241,20,-14,78
2020-02-19T22:01:51.819954,20,-14,76
2020-02-19T22:01:51.832659,23,-13,76
2020-02-19T22:01:51.845314,21,-13,73
2020-02-19T22:01:51.857937,22,-11,75
2020-02-19T22:01:51.870822,22,-14,76
2020-02-19T22:01:51.883519,23,-12,75
2020-02-19T22:01:51.896168,23,-11,76
2020-02-19T22:01:51.908768,25,-12,75
2020-02-19T22:01:51.921745,25,-11,73
2020-02-19T22:01:51.934375,26,-9,74
2020-02-19T22:01:51.947042,27,-11,75
2020-02-19T22:01:51.959704,25,-6,74
2020-02-19T22:01:51.972373,26,-10,74
2020-02-19T22:01:51.985012,24,-6,74
2020-02-19T22:01:51.997681,27,-6,71
2020-02-19T22:01:52.010367,26,-8,71
2020-02-19T22:01:52.023093,29,-6,71
2020-02-19T22:01:52.035747,30,-8,71
2020-02-19T22:01:52.048421,29,-10,71
2020-02-19T22:01:52.061388,28,-9,73
2020-02-19T22:01:52.074044,28,-8,72
2020-02-19T22:01:52.086675,30,-9,72
2020-02-19T22:01:52.099386,31,-8,74
2020-02-19T22:01:52.112073,31,-8,75
2020-02-19T22:01:52.124675,32,-9,76
2020-02-19T22:01:52.137319,32,-8,74
2020-02-19T22:01:52.150012,33,-7,71
2020-02-19T22:01:52.162690,33,-7,71
2020-02-19T22:01:52.175337,33,-8,73
2020-02-19T22:01:52.187971,35,-5,72
2020-02-19T22:01:52.200851,34,-7,71
2020-02-19T22:01:52.213551,36,-8,71
2020-02-19T22:01:52.226209,35,-11,72
2020-02-19T22:01:52.238840,36,-13,71
2020-02-19T22:01:52.251742,35,-12,73
2020-02-19T22:01:52.264351,39,-14,71
2020-02-19T22:01:52.276991,39,-14,70
2020-02-19T22:01:52.289639,41,-13,68
2020-02-19T22:01:52.302316,40,-12,67
2020-02-19T22:01:52.314956,40,-11,64
2020-02-19T22:01:52.327629,40,-14,67
2020-02-19T22:01:52.340316,43,-12,67
2020-02-19T22:01:52.352999,39,-10,67
2020-02-19T22:01:52.365642,40,-11,66
2020-02-19T22:01:52.378307,43,-9,67
2020-02-19T22:01:52.391217,43,-8,69
2020-02-19T22:01:52.403890,42,-9,66
2020-02-19T22:01:52.416648,41,-10,65
2020-02-19T22:01:52.429395,42,-8,63
2020-02-19T22:01:52.442116,41,-5,63
2020-02-19T22:01:52.454213,42,-4,66
2020-02-19T22:01:52.466726,40,-1,67
2020-02-19T22:01:52.480111,41,-1,65
2020-02-19T22:01:52.492783,41,5,68
2020-02-19T22:01:52.505404,42,5,69
2020-02-19T22:01:52.518080,40,6,69
2020-02-19T22:01:52.530716,39,8,68
2020-02-19T22:01:52.543310,39,5,68
2020-02-19T22:01:52.555941,41,4,68
2020-02-19T22:01:52.568603,42,4,67
2020-02-19T22:01:52.581542,42,4,66
2020-02-19T22:01:52.595081,41,5,66
2020-02-19T22:01:52.607810,40,4,67
2020-02-19T22:01:52.620507,41,6,67
2020-02-19T22:01:52.633156,40,4,65
2020-02-19T22:01:52.645815,42,5,67
2020-02-19T22:01:52.658424,40,5,66
2020-02-19T22:01:52.671229,41,5,67
2020-02-19T22:01:52.683854,40,4,66
2020-02-19T22:01:52.696454,41,4,66
2020-02-19T22:01:52.709166,41,4,68
2020-02-19T22:01:52.721843,41,4,65
2020-02-19T22:01:52.734427,41,4,67
2020-02-19T22:01:52.747017,40,3,67
2020-02-19T22:01:52.759641,41,4,68
2020-02-19T22:01:52.772277,42,4,67
2020-02-19T22:01:52.784892,40,5,66
2020-02-19T22:01:52.797534,39,5,67
2020-02-19T22:01:52.810400,40,4,67
2020-02-19T22:01:52.823081,40,4,66
2020-02-19T22:01:52.835709,40,4,67
2020-02-19T22:01:52.848359,41,6,69
2020-02-19T22:01:52.861304,40,5,67
2020-02-19T22:01:52.873948,41,9,66
2020-02-19T22:01:52.886564,38,9,68
2020-02-19T22:01:52.899332,38,8,68
2020-02-19T22:01:52.912015,39,7,67
2020-02-19T22:01:52.924657,40,9,67
2020-02-19T22:01:52.937277,41,9,68
2020-02-19T22:01:52.949944,41,9,67
2020-02-19T22:01:52.962568,40,9,66
2020-02-19T22:01:52.975213,41,10,68
2020-02-19T22:01:52.987841,40,12,69
2020-02-19T22:01:53.000515,39,10,67
2020-02-19T22:01:53.013170,40,8,67
2020-02-19T22:01:53.025777,40,7,68
2020-02-19T22:01:53.038399,40,8,65
2020-02-19T22:01:53.051172,39,6,67
2020-02-19T22:01:53.063760,39,3,68
2020-02-19T22:01:53.076367,39,5,67
2020-02-19T22:01:53.089110,39,6,66
2020-02-19T22:01:53.101773,40,6,67
2020-02-19T22:01:53.114398,42,6,67
2020-02-19T22:01:53.127060,40,5,68
2020-02-19T22:01:53.139702,38,3,66
2020-02-19T22:01:53.152365,38,5,68
2020-02-19T22:01:53.164939,40,5,68
2020-02-19T22:01:53.177555,40,5,66
2020-02-19T22:01:53.190205,42,5,67
2020-02-19T22:01:53.202866,40,3,66
2020-02-19T22:01:53.215503,39,5,67
2020-02-19T22:01:53.228163,39,5,67
2020-02-19T22:01:53.240773,40,5,66
2020-02-19T22:01:53.253438,41,3,68
2020-02-19T22:01:53.266027,38,4,67
2020-02-19T22:01:53.278636,40,4,66
2020-02-19T22:01:53.291546,40,4,68
2020-02-19T22:01:53.304215,40,6,68
2020-02-19T22:01:53.316844,41,6,68
2020-02-19T22:01:53.329528,40,5,67
2020-02-19T22:01:53.342182,40,4,66
2020-02-19T22:01:53.354832,40,6,67
2020-02-19T22:01:53.367453,41,6,67
2020-02-19T22:01:53.380128,40,5,66
2020-02-19T22:01:53.392776,40,4,67
2020-02-19T22:01:53.405426,40,6,68
2020-02-19T22:01:53.418081,40,5,68
2020-02-19T22:01:53.430714,41,6,68
2020-02-19T22:01:53.443317,41,5,69
2020-02-19T22:01:53.455974,40,4,67
2020-02-19T22:01:53.468687,40,4,65
2020-02-19T22:01:53.481491,40,5,68
2020-02-19T22:01:53.494089,40,5,67
2020-02-19T22:01:53.506748,40,5,66
2020-02-19T22:01:53.519371,41,5,67
2020-02-19T22:01:53.532030,39,5,67
2020-02-19T22:01:53.544647,40,4,66
2020-02-19T22:01:53.557301,40,5,67
2020-02-19T22:01:53.569943,41,5,69
2020-02-19T22:01:53.582593,40,3,67
2020-02-19T22:01:53.595220,39,4,67
2020-02-19T22:01:53.607858,40,4,66
2020-02-19T22:01:53.620495,39,5,67
2020-02-19T22:01:53.633154,39,3,67
2020-02-19T22:01:53.645766,41,5,66
2020-02-19T22:01:53.658402,40,5,68
2020-02-19T22:01:53.671351,40,5,67
2020-02-19T22:01:53.684825,40,4,66
2020-02-19T22:01:53.697551,39,5,66
2020-02-19T22:01:53.710220,40,4,67
2020-02-19T22:01:53.722911,39,5,67
2020-02-19T22:01:53.735569,40,3,67
2020-02-19T22:01:53.748174,40,4,68
2020-02-19T22:01:53.760776,40,4,68
2020-02-19T22:01:53.773394,38,5,68
2020-02-19T22:01:53.786045,40,4,67
2020-02-19T22:01:53.798623,40,4,68
2020-02-19T22:01:53.811575,40,4,68
2020-02-19T22:01:53.824202,40,5,68
2020-02-19T22:01:53.836872,40,4,68
2020-02-19T22:01:53.849507,40,4,68
2020-02-19T22:01:53.862153,41,4,67
2020-02-19T22:01:53.874749,41,6,67
2020-02-19T22:01:53.887410,40,5,68
2020-02-19T22:01:53.900051,40,5,67
2020-02-19T22:01:53.912693,40,5,67
2020-02-19T22:01:53.925321,40,6,66
2020-02-19T22:01:53.937994,40,5,65
2020-02-19T22:01:53.950696,39,5,66
2020-02-19T22:01:53.963336,40,4,66
2020-02-19T22:01:53.975939,40,3,68
2020-02-19T22:01:53.988603,41,4,67
2020-02-19T22:01:54.001529,40,5,68
2020-02-19T22:01:54.014112,40,4,67
2020-02-19T22:01:54.026746,41,4,67
2020-02-19T22:01:54.039432,39,5,67
2020-02-19T22:01:54.052111,40,4,68
2020-02-19T22:01:54.064756,41,5,67
2020-02-19T22:01:54.077364,40,5,67
2020-02-19T22:01:54.090042,41,5,66
2020-02-19T22:01:54.102723,39,4,67
2020-02-19T22:01:54.115362,40,4,67
2020-02-19T22:01:54.127975,41,6,67
2020-02-19T22:01:54.140839,40,4,67
2020-02-19T22:01:54.153518,38,4,68
2020-02-19T22:01:54.166166,40,3,67
2020-02-19T22:01:54.178780,40,6,67
2020-02-19T22:01:54.191560,40,5,67
2020-02-19T22:01:54.204174,40,5,68
2020-02-19T22:01:54.216836,39,5,68
2020-02-19T22:01:54.229484,40,5,66
2020-02-19T22:01:54.242125,40,4,69
2020-02-19T22:01:54.254740,40,4,67
2020-02-19T22:01:54.267396,40,5,68
2020-02-19T22:01:54.280037,40,6,68
2020-02-19T22:01:54.292673,39,4,68
2020-02-19T22:01:54.305289,39,5,67
2020-02-19T22:01:54.317950,40,4,67
2020-02-19T22:01:54.330573,41,4,67
2020-02-19T22:01:54.343224,40,5,68
2020-02-19T22:01:54.355846,41,5,67
2020-02-19T22:01:54.368508,40,4,66
2020-02-19T22:01:54.381449,39,5,67
2020-02-19T22:01:54.394079,39,4,68
2020-02-19T22:01:54.406666,41,5,67
2020-02-19T22:01:54.419335,40,5,68
2020-02-19T22:01:54.431973,40,4,68
2020-02-19T22:01:54.444620,40,3,67
2020-02-19T22:01:54.457234,40,5,67
2020-02-19T22:01:54.469908,41,5,67
2020-02-19T22:01:54.482563,41,5,69
2020-02-19T22:01:54.495202,39,5,67
2020-02-19T22:01:54.507840,40,5,69
2020-02-19T22:01:54.520530,41,5,69
2020-02-19T22:01:54.533210,39,4,67
2020-02-19T22:01:54.545857,41,5,67
2020-02-19T22:01:54.558459,39,3,65
2020-02-19T22:01:54.571259,39,4,67
2020-02-19T22:01:54.583964,40,5,68
2020-02-19T22:01:54.596627,39,4,67
2020-02-19T22:01:54.609251,40,5,67
2020-02-19T22:01:54.621913,40,4,67
2020-02-19T22:01:54.634507,39,7,68
2020-02-19T22:01:54.647130,40,5,67
2020-02-19T22:01:54.659757,40,4,67
2020-02-19T22:01:54.672410,39,4,67
2020-02-19T22:01:54.685026,40,4,67
2020-02-19T22:01:54.697667,39,4,66
2020-02-19T22:01:54.710290,40,5,66
2020-02-19T22:01:54.722959,41,5,67
2020-02-19T22:01:54.735585,40,5,67
2020-02-19T22:01:54.748234,41,4,67
2020-02-19T22:01:54.761088,40,4,68
2020-02-19T22:01:54.777845,40,5,68
2020-02-19T22:01:54.790510,41,5,67
2020-02-19T22:01:54.803192,39,5,67
2020-02-19T22:01:54.815820,40,4,66
2020-02-19T22:01:54.828486,40,4,68
2020-02-19T22:01:54.841417,41,4,68
2020-02-19T22:01:54.854011,40,4,67
2020-02-19T22:01:54.866599,40,4,67
2020-02-19T22:01:54.879331,40,5,68
2020-02-19T22:01:54.892012,38,5,66
2020-02-19T22:01:54.904659,39,4,68
2020-02-19T22:01:54.917273,40,5,67
2020-02-19T22:01:54.929970,40,6,66
2020-02-19T22:01:54.942628,40,6,68
2020-02-19T22:01:54.955286,39,4,66
2020-02-19T22:01:54.967901,40,4,67
2020-02-19T22:01:54.980578,39,5,68
2020-02-19T22:01:54.993235,41,5,66
2020-02-19T22:01:55.005883,41,4,67
2020-02-19T22:01:55.018562,39,4,67
2020-02-19T22:01:55.031430,40,4,68
2020-02-19T22:01:55.044004,39,5,67
2020-02-19T22:01:55.056604,40,5,66
2020-02-19T22:01:55.069271,40,4,67
2020-02-19T22:01:55.081936,40,5,67
2020-02-19T22:01:55.094539,39,6,69
2020-02-19T22:01:55.107206,40,6,67
2020-02-19T22:01:55.119856,40,6,67
2020-02-19T22:01:55.132515,40,4,65
2020-02-19T22:01:55.145113,39,5,67
2020-02-19T22:01:55.157775,41,4,67
2020-02-19T22:01:55.170425,41,5,68
2020-02-19T22:01:55.183069,39,6,68
2020-02-19T22:01:55.195636,41,6,68
2020-02-19T22:01:55.208253,41,4,66
2020-02-19T22:01:55.221187,40,6,68
2020-02-19T22:01:55.233946,40,3,66
2020-02-19T22:01:55.246580,40,5,68
2020-02-19T22:01:55.259328,40,5,69
2020-02-19T22:01:55.271957,40,5,68
2020-02-19T22:01:55.284612,41,5,67
2020-02-19T22:01:55.297229,40,4,68
2020-02-19T22:01:55.309892,41,6,67
2020-02-19T22:01:55.322579,40,5,66
2020-02-19T22:01:55.335237,40,4,68
2020-02-19T22:01:55.347853,39,7,68
2020-02-19T22:01:55.360506,41,4,68
2020-02-19T22:01:55.373148,40,4,66
2020-02-19T22:01:55.385815,40,4,67
2020-02-19T22:01:55.398432,40,5,67
2020-02-19T22:01:55.411216,39,4,68
2020-02-19T22:01:55.423855,40,4,67
2020-02-19T22:01:55.436534,41,5,66
2020-02-19T22:01:55.449375,40,4,68
2020-02-19T22:01:55.462037,41,5,68
2020-02-19T22:01:55.474628,40,5,68
2020-02-19T22:01:55.487253,40,6,69
2020-02-19T22:01:55.499890,40,6,67
2020-02-19T22:01:55.512526,40,5,67
2020-02-19T22:01:55.525163,40,5,67
2020-02-19T22:01:55.537826,39,4,66
2020-02-19T22:01:55.550456,40,5,67
2020-02-19T22:01:55.563095,40,5,67
2020-02-19T22:01:55.575714,40,6,68
2020-02-19T22:01:55.588369,40,5,67
2020-02-19T22:01:55.601327,41,5,66
2020-02-19T22:01:55.613984,40,4,67
2020-02-19T22:01:55.626592,40,4,67
2020-02-19T22:01:55.639328,40,4,67
2020-02-19T22:01:55.652000,40,5,67
2020-02-19T22:01:55.664638,40,6,66
2020-02-19T22:01:55.677333,40,5,67
2020-02-19T22:01:55.690051,40,5,68
2020-02-19T22:01:55.702745,40,4,66
2020-02-19T22:01:55.715429,40,6,65
2020-02-19T22:01:55.728113,40,6,67
2020-02-19T22:01:55.740766,40,5,68
2020-02-19T22:01:55.753371,41,6,67
2020-02-19T22:01:55.765990,41,5,67
2020-02-19T22:01:55.778598,39,4,68
2020-02-19T22:01:55.791599,41,5,66
2020-02-19T22:01:55.804204,40,5,67
2020-02-19T22:01:55.816829,39,4,68
2020-02-19T22:01:55.829509,40,4,67
2020-02-19T22:01:55.842192,40,4,67
2020-02-19T22:01:55.854849,40,6,67
2020-02-19T22:01:55.868282,40,5,68
2020-02-19T22:01:55.881105,40,7,67
2020-02-19T22:01:55.893679,40,4,67
2020-02-19T22:01:55.906302,39,5,67
2020-02-19T22:01:55.918933,40,4,67
2020-02-19T22:01:55.931672,40,3,68
2020-02-19T22:01:55.944287,40,6,67
2020-02-19T22:01:55.956942,40,5,67
2020-02-19T22:01:55.969584,40,4,68
2020-02-19T22:01:55.982240,40,5,68
2020-02-19T22:01:55.994843,40,4,67
2020-02-19T22:01:56.007507,39,5,67
2020-02-19T22:01:56.020121,39,4,67
2020-02-19T22:01:56.032789,40,5,67
2020-02-19T22:01:56.045407,40,6,67
2020-02-19T22:01:56.058064,40,5,66
2020-02-19T22:01:56.070772,40,6,67
2020-02-19T22:01:56.083417,40,4,68
2020-02-19T22:01:56.096017,41,4,68
2020-02-19T22:01:56.108683,41,4,67
2020-02-19T22:01:56.121672,41,5,66
2020-02-19T22:01:56.134326,39,5,67
2020-02-19T22:01:56.146943,41,5,68
2020-02-19T22:01:56.159613,40,5,66
2020-02-19T22:01:56.172284,40,4,67
2020-02-19T22:01:56.184937,40,4,65
2020-02-19T22:01:56.197562,41,5,68
2020-02-19T22:01:56.210223,41,4,67
2020-02-19T22:01:56.222893,40,5,67
2020-02-19T22:01:56.235655,40,4,67
2020-02-19T22:01:56.248276,39,5,67
2020-02-19T22:01:56.261048,40,5,67
2020-02-19T22:01:56.273668,40,5,68
2020-02-19T22:01:56.286319,39,5,66
2020-02-19T22:01:56.298932,39,6,66
2020-02-19T22:01:56.311692,41,5,67
2020-02-19T22:01:56.324322,41,5,66
2020-02-19T22:01:56.337001,40,4,67
2020-02-19T22:01:56.349644,41,4,67
2020-02-19T22:01:56.362283,41,4,68
2020-02-19T22:01:56.374900,40,5,68
2020-02-19T22:01:56.387570,39,4,66
2020-02-19T22:01:56.400205,38,4,66
2020-02-19T22:01:56.412786,41,5,66
2020-02-19T22:01:56.425439,40,5,68
2020-02-19T22:01:56.438113,39,6,67
2020-02-19T22:01:56.450751,39,4,67
2020-02-19T22:01:56.463393,40,6,67
2020-02-19T22:01:56.476019,40,4,68
2020-02-19T22:01:56.488677,40,4,67
2020-02-19T22:01:56.501794,40,5,67
2020-02-19T22:01:56.514458,41,4,67
2020-02-19T22:01:56.527045,39,4,67
2020-02-19T22:01:56.539682,41,5,67
2020-02-19T22:01:56.552352,40,5,68
2020-02-19T22:01:56.565011,39,5,69
2020-02-19T22:01:56.577615,40,5,67
2020-02-19T22:01:56.590285,39,4,68
2020-02-19T22:01:56.602950,41,5,67
2020-02-19T22:01:56.615593,40,5,67
2020-02-19T22:01:56.628204,39,5,66
2020-02-19T22:01:56.640991,41,5,65
2020-02-19T22:01:56.653605,40,4,67
2020-02-19T22:01:56.666339,40,5,67
2020-02-19T22:01:56.679054,40,5,67
2020-02-19T22:01:56.691750,41,5,68
2020-02-19T22:01:56.704437,40,3,68
2020-02-19T22:01:56.717088,40,4,65
2020-02-19T22:01:56.729725,42,5,67
2020-02-19T22:01:56.742327,41,4,67
2020-02-19T22:01:56.754953,40,5,66
2020-02-19T22:01:56.767596,40,5,69
2020-02-19T22:01:56.780219,41,4,64
2020-02-19T22:01:56.792878,41,5,67
2020-02-19T22:01:56.805482,38,5,67
2020-02-19T22:01:56.818059,40,5,66
2020-02-19T22:01:56.830795,39,5,66
2020-02-19T22:01:56.843428,41,3,67
2020-02-19T22:01:56.856090,40,5,65
2020-02-19T22:01:56.868700,39,5,61
2020-02-19T22:01:56.881581,41,3,64
2020-02-19T22:01:56.894197,40,2,66
2020-02-19T22:01:56.906848,40,4,68
2020-02-19T22:01:56.919484,40,6,68
2020-02-19T22:01:56.932150,39,6,69
2020-02-19T22:01:56.944725,38,3,68
2020-02-19T22:01:56.958179,40,-3,69
2020-02-19T22:01:56.971125,40,8,80
2020-02-19T22:01:56.983786,40,18,74
2020-02-19T22:01:56.996391,42,8,60
2020-02-19T22:01:57.009247,40,4,66
2020-02-19T22:01:57.021892,37,5,65
2020-02-19T22:01:57.034556,41,7,63
2020-02-19T22:01:57.047169,44,10,63
2020-02-19T22:01:57.059847,42,11,64
2020-02-19T22:01:57.072529,40,8,67
2020-02-19T22:01:57.085169,38,5,69
2020-02-19T22:01:57.097865,36,7,71
2020-02-19T22:01:57.110564,40,7,72
2020-02-19T22:01:57.123243,36,8,74
2020-02-19T22:01:57.135913,37,6,75
2020-02-19T22:01:57.148539,43,1,72
2020-02-19T22:01:57.161260,44,2,71
2020-02-19T22:01:57.173905,39,-2,68
2020-02-19T22:01:57.186570,38,-3,65
2020-02-19T22:01:57.199221,39,-7,65
2020-02-19T22:01:57.211878,38,-4,63
2020-02-19T22:01:57.224507,38,-7,61
2020-02-19T22:01:57.237179,40,0,64
2020-02-19T22:01:57.249829,42,2,66
2020-02-19T22:01:57.262468,36,2,76
2020-02-19T22:01:57.275079,35,8,74
2020-02-19T22:01:57.287742,38,14,71
2020-02-19T22:01:57.300392,39,16,65
2020-02-19T22:01:57.313028,38,19,60
2020-02-19T22:01:57.325645,40,17,62
2020-02-19T22:01:57.338336,38,9,66
2020-02-19T22:01:57.351279,40,5,70
2020-02-19T22:01:57.363917,40,6,71
2020-02-19T22:01:57.376542,39,6,69
2020-02-19T22:01:57.389333,40,8,66
