dt,xAcc_mma7455,yAcc_mma7455,zAcc_mma7455
2020-02-19T22:04:53.304326,36,-19,66
2020-02-19T22:04:53.317000,35,-22,65
2020-02-19T22:04:53.329715,38,-24,65
2020-02-19T22:04:53.342479,36,-25,64
2020-02-19T22:04:53.355085,37,-32,69
2020-02-19T22:04:53.367747,34,-26,69
2020-02-19T22:04:53.380471,36,-15,69
2020-02-19T22:04:53.393144,45,2,79
2020-02-19T22:04:53.405813,29,-5,103
2020-02-19T22:04:53.418457,21,3,106
2020-02-19T22:04:53.431296,19,-2,98
2020-02-19T22:04:53.443946,22,-7,96
2020-02-19T22:04:53.456635,19,-5,98
2020-02-19T22:04:53.469285,18,8,108
2020-02-19T22:04:53.481960,16,6,109
2020-02-19T22:04:53.494586,21,10,94
2020-02-19T22:04:53.507261,23,1,86
2020-02-19T22:04:53.519875,15,10,80
2020-02-19T22:04:53.532545,24,0,63
2020-02-19T22:04:53.545186,28,-1,55
2020-02-19T22:04:53.557864,30,5,51
2020-02-19T22:04:53.570592,28,12,52
2020-02-19T22:04:53.583271,23,11,57
2020-02-19T22:04:53.595907,22,14,59
2020-02-19T22:04:53.608591,20,17,60
2020-02-19T22:04:53.621539,21,9,59
2020-02-19T22:04:53.634203,23,7,62
2020-02-19T22:04:53.646835,29,8,62
2020-02-19T22:04:53.659529,33,5,65
2020-02-19T22:04:53.672193,37,2,70
2020-02-19T22:04:53.684861,31,3,72
2020-02-19T22:04:53.697490,25,4,81
2020-02-19T22:04:53.710185,24,13,87
2020-02-19T22:04:53.722859,19,14,86
2020-02-19T22:04:53.735527,21,9,85
2020-02-19T22:04:53.748165,20,4,82
2020-02-19T22:04:53.760822,26,-4,76
2020-02-19T22:04:53.773483,27,-4,74
2020-02-19T22:04:53.786164,35,-3,74
2020-02-19T22:04:53.798806,37,1,71
2020-02-19T22:04:53.811656,37,-2,68
2020-02-19T22:04:53.824309,34,-3,63
2020-02-19T22:04:53.836977,32,-7,60
2020-02-19T22:04:53.849643,26,-5,54
2020-02-19T22:04:53.862329,26,-8,55
2020-02-19T22:04:53.874983,26,-14,61
2020-02-19T22:04:53.887649,28,-14,64
2020-02-19T22:04:53.900344,28,-10,69
2020-02-19T22:04:53.913046,29,-8,77
2020-02-19T22:04:53.925695,30,-16,78
2020-02-19T22:04:53.938363,26,-9,79
2020-02-19T22:04:53.951334,23,-7,82
2020-02-19T22:04:53.964017,25,-7,87
2020-02-19T22:04:53.976628,24,-9,90
2020-02-19T22:04:53.989350,26,-9,90
2020-02-19T22:04:54.002055,24,-9,89
2020-02-19T22:04:54.014849,23,-7,92
2020-02-19T22:04:54.027504,28,-15,89
2020-02-19T22:04:54.040229,29,-7,81
2020-02-19T22:04:54.052927,23,-4,83
2020-02-19T22:04:54.065615,24,-4,80
2020-02-19T22:04:54.078256,27,-6,73
2020-02-19T22:04:54.091025,29,-7,72
2020-02-19T22:04:54.103662,30,-10,71
2020-02-19T22:04:54.116369,29,-14,71
2020-02-19T22:04:54.129145,31,-15,71
2020-02-19T22:04:54.141838,29,-9,68
2020-02-19T22:04:54.155285,26,-10,68
2020-02-19T22:04:54.168002,30,-11,72
2020-02-19T22:04:54.180734,29,-11,73
2020-02-19T22:04:54.193355,27,-9,77
2020-02-19T22:04:54.205994,26,-10,81
2020-02-19T22:04:54.218698,30,-12,81
2020-02-19T22:04:54.231677,30,-11,79
2020-02-19T22:04:54.244365,28,-9,79
2020-02-19T22:04:54.257022,28,-4,80
2020-02-19T22:04:54.269748,25,-4,81
2020-02-19T22:04:54.282450,30,-6,81
2020-02-19T22:04:54.295135,31,-8,83
2020-02-19T22:04:54.307780,30,-7,82
2020-02-19T22:04:54.320482,28,-8,75
2020-02-19T22:04:54.333197,30,-7,73
2020-02-19T22:04:54.345875,30,-7,74
2020-02-19T22:04:54.358525,31,-2,73
2020-02-19T22:04:54.371341,30,-4,77
2020-02-19T22:04:54.383993,28,-6,75
2020-02-19T22:04:54.396689,29,-4,75
2020-02-19T22:04:54.409371,32,-5,73
2020-02-19T22:04:54.422069,31,-5,75
2020-02-19T22:04:54.434707,31,0,73
2020-02-19T22:04:54.447377,27,1,74
2020-02-19T22:04:54.460054,29,-1,77
2020-02-19T22:04:54.472717,29,8,79
2020-02-19T22:04:54.485350,31,7,88
2020-02-19T22:04:54.498034,27,-2,90
2020-02-19T22:04:54.510734,29,9,82
2020-02-19T22:04:54.523360,23,7,81
2020-02-19T22:04:54.536001,27,0,86
2020-02-19T22:04:54.548670,27,19,83
2020-02-19T22:04:54.561616,25,1,84
2020-02-19T22:04:54.574279,25,3,81
2020-02-19T22:04:54.586910,27,4,81
2020-02-19T22:04:54.599581,27,7,79
2020-02-19T22:04:54.612245,28,6,81
2020-02-19T22:04:54.624933,26,-2,79
2020-02-19T22:04:54.637559,25,0,79
2020-02-19T22:04:54.650252,23,3,79
2020-02-19T22:04:54.662932,19,3,78
2020-02-19T22:04:54.675594,20,4,78
2020-02-19T22:04:54.688220,22,3,79
2020-02-19T22:04:54.701021,23,0,79
2020-02-19T22:04:54.713674,22,0,79
2020-02-19T22:04:54.726346,19,0,79
2020-02-19T22:04:54.739070,17,0,80
2020-02-19T22:04:54.751757,18,2,77
2020-02-19T22:04:54.764372,17,-2,76
2020-02-19T22:04:54.777010,17,-5,72
2020-02-19T22:04:54.789666,21,-4,71
2020-02-19T22:04:54.802356,19,-9,70
2020-02-19T22:04:54.814987,18,-10,68
2020-02-19T22:04:54.827634,19,-7,70
2020-02-19T22:04:54.840292,18,-8,68
2020-02-19T22:04:54.852987,18,-11,66
2020-02-19T22:04:54.865636,20,-11,68
2020-02-19T22:04:54.878317,22,-12,70
2020-02-19T22:04:54.891273,24,-9,76
2020-02-19T22:04:54.904042,25,-13,79
2020-02-19T22:04:54.916706,19,-12,83
2020-02-19T22:04:54.929407,18,-5,90
2020-02-19T22:04:54.942101,20,-9,88
2020-02-19T22:04:54.954762,20,-11,86
2020-02-19T22:04:54.967408,21,-12,86
2020-02-19T22:04:54.980133,22,-15,88
2020-02-19T22:04:54.992812,24,-16,86
2020-02-19T22:04:55.005494,28,-14,81
2020-02-19T22:04:55.018126,29,-8,76
2020-02-19T22:04:55.030951,26,-19,79
2020-02-19T22:04:55.043646,28,-11,76
2020-02-19T22:04:55.056315,27,-11,75
2020-02-19T22:04:55.069073,31,-10,74
2020-02-19T22:04:55.081777,31,-8,75
2020-02-19T22:04:55.095090,31,-11,76
2020-02-19T22:04:55.107794,35,-10,79
2020-02-19T22:04:55.120525,35,-9,78
2020-02-19T22:04:55.133182,35,-7,76
2020-02-19T22:04:55.145810,36,-7,76
2020-02-19T22:04:55.158434,35,-6,73
2020-02-19T22:04:55.171680,37,-5,72
2020-02-19T22:04:55.184356,38,-4,71
2020-02-19T22:04:55.197044,39,-6,71
2020-02-19T22:04:55.209704,38,0,70
2020-02-19T22:04:55.222385,37,4,68
2020-02-19T22:04:55.235825,41,-15,69
2020-02-19T22:04:55.248600,43,-10,68
2020-02-19T22:04:55.261566,40,-5,68
2020-02-19T22:04:55.274196,41,-7,66
2020-02-19T22:04:55.286808,41,-4,67
2020-02-19T22:04:55.299482,45,-5,66
2020-02-19T22:04:55.312189,44,-6,65
2020-02-19T22:04:55.324878,43,-7,66
2020-02-19T22:04:55.337541,43,-5,62
2020-02-19T22:04:55.350262,45,-8,63
2020-02-19T22:04:55.362948,45,-10,62
2020-02-19T22:04:55.375573,46,-9,64
2020-02-19T22:04:55.388225,45,-9,65
2020-02-19T22:04:55.401035,45,-9,63
2020-02-19T22:04:55.413692,44,-9,63
2020-02-19T22:04:55.426390,46,-9,64
2020-02-19T22:04:55.439150,47,-10,63
2020-02-19T22:04:55.451891,46,-9,62
2020-02-19T22:04:55.464563,46,-6,63
2020-02-19T22:04:55.477246,46,-7,66
2020-02-19T22:04:55.489905,45,-12,67
2020-02-19T22:04:55.502606,45,-11,63
2020-02-19T22:04:55.515225,45,-14,61
2020-02-19T22:04:55.527881,46,-15,62
2020-02-19T22:04:55.540527,47,-14,62
2020-02-19T22:04:55.553220,45,-16,62
2020-02-19T22:04:55.565874,43,-14,65
2020-02-19T22:04:55.578551,42,-14,66
2020-02-19T22:04:55.591511,41,-15,69
2020-02-19T22:04:55.604195,42,-17,69
2020-02-19T22:04:55.616858,42,-19,67
2020-02-19T22:04:55.629573,41,-23,65
2020-02-19T22:04:55.642278,41,-29,70
2020-02-19T22:04:55.654951,36,-32,68
2020-02-19T22:04:55.667708,40,-34,72
2020-02-19T22:04:55.680425,33,-38,70
2020-02-19T22:04:55.693122,37,-15,72
2020-02-19T22:04:55.705781,22,-47,66
2020-02-19T22:04:55.718449,36,-12,63
2020-02-19T22:04:55.731286,38,9,79
2020-02-19T22:04:55.743936,19,-12,92
2020-02-19T22:04:55.756606,23,-1,91
2020-02-19T22:04:55.769281,18,2,86
2020-02-19T22:04:55.781955,14,1,76
2020-02-19T22:04:55.794585,15,4,70
2020-02-19T22:04:55.807241,20,11,81
2020-02-19T22:04:55.819918,27,17,91
2020-02-19T22:04:55.832602,17,13,97
2020-02-19T22:04:55.845227,15,6,94
2020-02-19T22:04:55.857883,21,5,88
2020-02-19T22:04:55.870507,23,14,83
2020-02-19T22:04:55.883196,16,14,81
2020-02-19T22:04:55.895914,13,12,82
2020-02-19T22:04:55.908585,16,13,83
2020-02-19T22:04:55.921552,25,11,79
2020-02-19T22:04:55.934239,26,12,77
2020-02-19T22:04:55.946873,26,11,71
2020-02-19T22:04:55.959557,27,9,67
2020-02-19T22:04:55.972229,26,6,64
2020-02-19T22:04:55.984896,25,13,68
2020-02-19T22:04:55.997530,20,8,67
2020-02-19T22:04:56.010210,27,7,61
2020-02-19T22:04:56.022846,27,7,64
2020-02-19T22:04:56.035527,33,9,73
2020-02-19T22:04:56.048169,28,1,80
2020-02-19T22:04:56.060985,30,5,80
2020-02-19T22:04:56.073583,30,6,83
2020-02-19T22:04:56.086194,26,3,81
2020-02-19T22:04:56.098858,24,-3,76
2020-02-19T22:04:56.111664,23,-2,72
2020-02-19T22:04:56.124317,24,-1,69
2020-02-19T22:04:56.137017,25,-5,68
2020-02-19T22:04:56.149690,32,-7,65
2020-02-19T22:04:56.162371,33,-8,64
2020-02-19T22:04:56.175061,37,-6,67
2020-02-19T22:04:56.187789,36,-7,64
2020-02-19T22:04:56.200484,32,-7,62
2020-02-19T22:04:56.213152,28,0,62
2020-02-19T22:04:56.225811,26,-4,66
2020-02-19T22:04:56.238508,29,-12,69
2020-02-19T22:04:56.251504,28,-16,68
2020-02-19T22:04:56.264185,27,-16,72
2020-02-19T22:04:56.276800,27,-9,77
2020-02-19T22:04:56.289456,28,-11,79
2020-02-19T22:04:56.302167,30,-11,80
2020-02-19T22:04:56.315725,30,-11,78
2020-02-19T22:04:56.328383,27,-9,79
2020-02-19T22:04:56.341505,26,-12,74
2020-02-19T22:04:56.354179,22,-10,74
2020-02-19T22:04:56.366867,23,-13,70
2020-02-19T22:04:56.379539,26,-11,70
2020-02-19T22:04:56.392182,28,-12,78
2020-02-19T22:04:56.404841,30,-12,80
2020-02-19T22:04:56.417525,27,-10,78
2020-02-19T22:04:56.430213,26,-11,77
2020-02-19T22:04:56.442910,25,-14,79
2020-02-19T22:04:56.455548,24,-14,81
2020-02-19T22:04:56.468234,25,-14,84
2020-02-19T22:04:56.481177,24,-15,86
2020-02-19T22:04:56.493862,24,-13,87
2020-02-19T22:04:56.506504,24,-12,91
2020-02-19T22:04:56.519365,26,-13,93
2020-02-19T22:04:56.532083,23,-13,89
2020-02-19T22:04:56.544852,23,-10,87
2020-02-19T22:04:56.557503,25,-12,85
2020-02-19T22:04:56.570216,29,-7,83
2020-02-19T22:04:56.582925,28,-8,81
2020-02-19T22:04:56.595598,27,-6,76
2020-02-19T22:04:56.608184,27,-5,75
2020-02-19T22:04:56.620872,30,-9,71
2020-02-19T22:04:56.633544,27,-7,70
2020-02-19T22:04:56.646221,29,-8,69
2020-02-19T22:04:56.658848,31,-8,72
2020-02-19T22:04:56.671665,30,-8,72
2020-02-19T22:04:56.684323,30,-5,74
2020-02-19T22:04:56.697000,30,-5,75
2020-02-19T22:04:56.709617,30,-4,77
2020-02-19T22:04:56.722275,30,-6,78
2020-02-19T22:04:56.734922,28,2,79
2020-02-19T22:04:56.747593,28,1,78
2020-02-19T22:04:56.760342,29,3,75
2020-02-19T22:04:56.772971,31,4,79
2020-02-19T22:04:56.785611,29,10,81
2020-02-19T22:04:56.798286,25,13,81
2020-02-19T22:04:56.811211,33,7,86
2020-02-19T22:04:56.823882,28,4,83
2020-02-19T22:04:56.836527,27,16,82
2020-02-19T22:04:56.849337,26,9,82
2020-02-19T22:04:56.862021,23,4,87
2020-02-19T22:04:56.874691,25,-16,93
2020-02-19T22:04:56.887341,17,-4,87
2020-02-19T22:04:56.900041,21,6,86
2020-02-19T22:04:56.912705,23,1,85
2020-02-19T22:04:56.925306,25,7,83
2020-02-19T22:04:56.937976,27,13,83
2020-02-19T22:04:56.951009,22,7,84
2020-02-19T22:04:56.963640,23,3,85
2020-02-19T22:04:56.976258,18,0,91
2020-02-19T22:04:56.988894,16,1,91
2020-02-19T22:04:57.002019,16,4,89
2020-02-19T22:04:57.014706,14,5,88
2020-02-19T22:04:57.027369,14,-1,85
2020-02-19T22:04:57.040065,16,-5,79
2020-02-19T22:04:57.052777,18,-7,77
2020-02-19T22:04:57.065458,21,-9,75
2020-02-19T22:04:57.078110,18,-6,74
2020-02-19T22:04:57.090754,18,-12,71
2020-02-19T22:04:57.103401,16,-14,68
2020-02-19T22:04:57.116055,16,-12,61
2020-02-19T22:04:57.128683,18,-11,60
2020-02-19T22:04:57.141695,22,-12,57
2020-02-19T22:04:57.154443,24,-19,57
2020-02-19T22:04:57.167136,24,-18,59
2020-02-19T22:04:57.179795,24,-13,57
2020-02-19T22:04:57.192474,24,-10,58
2020-02-19T22:04:57.205120,24,-13,68
2020-02-19T22:04:57.217801,22,-19,68
2020-02-19T22:04:57.230471,19,-11,74
2020-02-19T22:04:57.243163,18,-10,77
2020-02-19T22:04:57.255819,23,-13,83
2020-02-19T22:04:57.268510,26,-12,82
2020-02-19T22:04:57.281518,25,-2,79
2020-02-19T22:04:57.294207,25,-7,79
2020-02-19T22:04:57.306837,23,-11,77
2020-02-19T22:04:57.319540,24,-11,74
2020-02-19T22:04:57.332237,29,-12,73
2020-02-19T22:04:57.344860,29,-14,70
2020-02-19T22:04:57.357506,31,-19,72
2020-02-19T22:04:57.370231,30,-18,75
2020-02-19T22:04:57.383041,31,-19,74
2020-02-19T22:04:57.396555,32,-18,75
2020-02-19T22:04:57.409233,33,-19,76
2020-02-19T22:04:57.421923,35,-17,78
2020-02-19T22:04:57.434583,35,-14,76
2020-02-19T22:04:57.447270,35,-10,77
2020-02-19T22:04:57.459940,35,-9,76
2020-02-19T22:04:57.472640,34,-7,78
2020-02-19T22:04:57.485298,35,-9,80
2020-02-19T22:04:57.497977,36,-8,80
2020-02-19T22:04:57.510708,37,-6,78
2020-02-19T22:04:57.523348,35,-4,78
2020-02-19T22:04:57.536016,37,-1,73
2020-02-19T22:04:57.548699,39,-4,72
2020-02-19T22:04:57.561717,38,-5,73
2020-02-19T22:04:57.574392,37,-4,75
2020-02-19T22:04:57.587037,39,-9,77
2020-02-19T22:04:57.599746,40,-9,76
2020-02-19T22:04:57.612450,42,-10,74
2020-02-19T22:04:57.625124,39,-8,72
2020-02-19T22:04:57.637785,39,-7,73
2020-02-19T22:04:57.650513,40,-9,72
2020-02-19T22:04:57.663207,42,-9,71
2020-02-19T22:04:57.675868,41,-10,73
2020-02-19T22:04:57.688518,39,-12,71
2020-02-19T22:04:57.701361,42,-10,67
2020-02-19T22:04:57.713998,40,-10,68
2020-02-19T22:04:57.726678,41,-12,67
2020-02-19T22:04:57.739355,40,-15,69
2020-02-19T22:04:57.752047,40,-14,71
2020-02-19T22:04:57.764663,40,-15,71
2020-02-19T22:04:57.777317,39,-16,71
2020-02-19T22:04:57.789992,41,-15,67
2020-02-19T22:04:57.802689,40,-16,69
2020-02-19T22:04:57.815335,39,-16,69
2020-02-19T22:04:57.828117,39,-15,65
2020-02-19T22:04:57.840781,39,-15,64
2020-02-19T22:04:57.853467,34,-20,64
2020-02-19T22:04:57.866115,35,-20,64
2020-02-19T22:04:57.878802,35,-21,65
2020-02-19T22:04:57.891746,34,-26,67
2020-02-19T22:04:57.904432,34,-29,69
2020-02-19T22:04:57.917074,22,-18,72
2020-02-19T22:04:57.929786,41,-8,75
2020-02-19T22:04:57.942458,28,22,87
2020-02-19T22:04:57.955131,18,5,104
2020-02-19T22:04:57.967748,28,-1,96
2020-02-19T22:04:57.980410,29,-8,91
2020-02-19T22:04:57.993095,23,-17,90
2020-02-19T22:04:58.005776,20,-16,87
2020-02-19T22:04:58.018396,23,-11,81
2020-02-19T22:04:58.031240,22,-15,77
2020-02-19T22:04:58.043961,22,0,77
2020-02-19T22:04:58.056637,15,6,104
2020-02-19T22:04:58.069290,19,21,105
2020-02-19T22:04:58.081974,20,26,106
2020-02-19T22:04:58.094622,22,27,102
2020-02-19T22:04:58.107282,20,12,84
2020-02-19T22:04:58.119933,21,8,73
2020-02-19T22:04:58.132612,19,7,69
2020-02-19T22:04:58.145247,25,14,70
2020-02-19T22:04:58.157897,23,21,69
2020-02-19T22:04:58.170523,25,22,60
2020-02-19T22:04:58.183128,27,14,53
2020-02-19T22:04:58.195788,31,-1,41
2020-02-19T22:04:58.208450,31,-9,42
2020-02-19T22:04:58.221441,34,0,46
2020-02-19T22:04:58.234131,32,8,48
2020-02-19T22:04:58.246768,34,8,49
2020-02-19T22:04:58.259434,33,7,67
2020-02-19T22:04:58.272168,27,5,72
2020-02-19T22:04:58.284875,29,-2,80
2020-02-19T22:04:58.297508,30,1,77
2020-02-19T22:04:58.310184,29,2,69
2020-02-19T22:04:58.322872,29,0,67
2020-02-19T22:04:58.335562,27,-2,69
2020-02-19T22:04:58.348212,28,-3,71
2020-02-19T22:04:58.361028,29,-12,72
2020-02-19T22:04:58.373681,32,-15,66
2020-02-19T22:04:58.386379,33,-13,67
2020-02-19T22:04:58.399144,35,0,69
2020-02-19T22:04:58.411786,33,-1,70
2020-02-19T22:04:58.424434,31,-9,70
2020-02-19T22:04:58.437144,25,-6,73
2020-02-19T22:04:58.449822,23,-9,78
2020-02-19T22:04:58.462506,25,-14,83
2020-02-19T22:04:58.475935,27,-10,80
2020-02-19T22:04:58.488748,27,-15,81
2020-02-19T22:04:58.501723,24,-8,83
2020-02-19T22:04:58.514401,23,-8,83
2020-02-19T22:04:58.527035,27,-8,82
2020-02-19T22:04:58.539761,28,-11,84
2020-02-19T22:04:58.552471,31,-15,84
2020-02-19T22:04:58.565140,33,-13,76
2020-02-19T22:04:58.577786,21,-5,80
2020-02-19T22:04:58.590491,19,-6,72
2020-02-19T22:04:58.603165,25,-12,72
2020-02-19T22:04:58.615851,27,-9,76
2020-02-19T22:04:58.628516,29,-8,73
2020-02-19T22:04:58.641362,31,-12,70
2020-02-19T22:04:58.654024,28,-9,69
2020-02-19T22:04:58.666709,26,-7,72
2020-02-19T22:04:58.679371,26,-7,75
2020-02-19T22:04:58.692051,26,-12,76
2020-02-19T22:04:58.704696,25,-12,81
2020-02-19T22:04:58.717385,26,-11,82
2020-02-19T22:04:58.730077,26,-16,89
2020-02-19T22:04:58.742757,26,-12,88
2020-02-19T22:04:58.755416,27,-9,87
2020-02-19T22:04:58.768104,25,-8,86
2020-02-19T22:04:58.780769,25,-3,84
2020-02-19T22:04:58.793453,26,-5,85
2020-02-19T22:04:58.806067,29,-5,87
2020-02-19T22:04:58.818712,28,-7,81
2020-02-19T22:04:58.831671,28,-7,78
2020-02-19T22:04:58.844346,29,-4,73
2020-02-19T22:04:58.856999,30,-5,72
2020-02-19T22:04:58.869710,32,-6,71
2020-02-19T22:04:58.882399,29,-4,69
2020-02-19T22:04:58.895081,29,-6,66
2020-02-19T22:04:58.907729,30,-3,68
2020-02-19T22:04:58.920436,31,-1,73
2020-02-19T22:04:58.933146,33,-1,76
2020-02-19T22:04:58.945824,32,1,76
2020-02-19T22:04:58.958450,31,2,79
2020-02-19T22:04:58.971268,28,5,80
2020-02-19T22:04:58.983903,27,6,79
2020-02-19T22:04:58.996506,27,7,83
2020-02-19T22:04:59.009228,27,12,79
2020-02-19T22:04:59.021846,28,4,83
2020-02-19T22:04:59.034516,31,14,85
2020-02-19T22:04:59.047200,27,6,81
2020-02-19T22:04:59.059856,26,4,82
2020-02-19T22:04:59.072537,33,16,86
2020-02-19T22:04:59.085184,22,6,80
2020-02-19T22:04:59.097843,24,2,82
2020-02-19T22:04:59.110481,25,-2,78
2020-02-19T22:04:59.123160,31,2,78
2020-02-19T22:04:59.135818,27,5,81
2020-02-19T22:04:59.148484,28,2,82
2020-02-19T22:04:59.161509,24,2,86
2020-02-19T22:04:59.174197,22,2,87
2020-02-19T22:04:59.186838,18,5,85
2020-02-19T22:04:59.199516,18,4,84
2020-02-19T22:04:59.212205,19,2,82
2020-02-19T22:04:59.224865,18,0,81
2020-02-19T22:04:59.237519,15,0,79
2020-02-19T22:04:59.250233,16,-13,81
2020-02-19T22:04:59.262915,15,-1,86
2020-02-19T22:04:59.275532,18,-1,88
2020-02-19T22:04:59.288192,17,-4,86
2020-02-19T22:04:59.301011,15,0,76
2020-02-19T22:04:59.313663,17,-10,70
2020-02-19T22:04:59.326339,15,-13,70
2020-02-19T22:04:59.339113,18,-8,67
2020-02-19T22:04:59.351819,18,-8,62
2020-02-19T22:04:59.364463,20,-14,62
2020-02-19T22:04:59.377231,21,-14,58
2020-02-19T22:04:59.389913,20,-13,59
2020-02-19T22:04:59.402610,21,-9,62
2020-02-19T22:04:59.415253,21,-11,68
2020-02-19T22:04:59.427922,19,-18,75
2020-02-19T22:04:59.440578,18,-10,82
2020-02-19T22:04:59.453226,19,-1,85
2020-02-19T22:04:59.465884,22,-12,83
2020-02-19T22:04:59.478557,19,-13,83
2020-02-19T22:04:59.491540,22,-17,85
2020-02-19T22:04:59.504231,25,-14,79
2020-02-19T22:04:59.516845,24,-16,80
2020-02-19T22:04:59.529570,23,-12,77
2020-02-19T22:04:59.542291,30,-13,78
2020-02-19T22:04:59.555819,28,-12,75
2020-02-19T22:04:59.568508,30,-16,75
2020-02-19T22:04:59.581327,28,-13,73
2020-02-19T22:04:59.594074,31,-13,73
2020-02-19T22:04:59.606774,32,-10,71
2020-02-19T22:04:59.619437,34,-11,71
2020-02-19T22:04:59.632124,32,-8,72
2020-02-19T22:04:59.644748,36,-10,71
2020-02-19T22:04:59.657400,35,-12,77
2020-02-19T22:04:59.670081,36,-11,75
2020-02-19T22:04:59.682756,35,-8,74
2020-02-19T22:04:59.695395,37,-8,72
2020-02-19T22:04:59.708081,34,-6,71
2020-02-19T22:04:59.720808,38,-12,71
2020-02-19T22:04:59.733509,38,-5,73
2020-02-19T22:04:59.746169,38,-9,72
2020-02-19T22:04:59.758845,39,-10,71
2020-02-19T22:04:59.771763,39,-8,67
2020-02-19T22:04:59.784445,39,-6,65
2020-02-19T22:04:59.797085,39,-9,64
2020-02-19T22:04:59.809782,43,-11,66
2020-02-19T22:04:59.822486,41,-12,66
2020-02-19T22:04:59.835174,41,-13,67
2020-02-19T22:04:59.847829,42,-14,66
2020-02-19T22:04:59.860534,41,-9,65
2020-02-19T22:04:59.873239,41,-12,65
2020-02-19T22:04:59.885913,41,-10,67
2020-02-19T22:04:59.898552,39,-9,68
2020-02-19T22:04:59.911368,41,-8,67
2020-02-19T22:04:59.924013,39,-5,66
2020-02-19T22:04:59.936721,41,-4,68
2020-02-19T22:04:59.949396,38,-9,73
2020-02-19T22:04:59.962075,38,-10,72
2020-02-19T22:04:59.974721,40,-11,72
2020-02-19T22:04:59.987407,38,-13,75
2020-02-19T22:05:00.000067,40,-12,76
2020-02-19T22:05:00.012758,39,-14,75
2020-02-19T22:05:00.025407,37,-14,76
2020-02-19T22:05:00.038211,38,-11,76
2020-02-19T22:05:00.051410,35,-9,77
2020-02-19T22:05:00.064114,35,-6,75
2020-02-19T22:05:00.076754,35,-7,76
2020-02-19T22:05:00.089498,34,-9,73
2020-02-19T22:05:00.102205,35,-10,72
2020-02-19T22:05:00.114882,32,-26,74
2020-02-19T22:05:00.127530,35,-22,74
2020-02-19T22:05:00.140264,33,-30,75
2020-02-19T22:05:00.152977,29,-30,73
2020-02-19T22:05:00.165650,27,-41,76
2020-02-19T22:05:00.178280,37,-19,62
2020-02-19T22:05:00.191099,28,13,89
2020-02-19T22:05:00.203749,19,-5,106
2020-02-19T22:05:00.216426,21,-11,108
2020-02-19T22:05:00.229166,23,-15,106
2020-02-19T22:05:00.241872,23,-23,88
2020-02-19T22:05:00.254543,19,-28,78
2020-02-19T22:05:00.267234,16,-18,69
2020-02-19T22:05:00.279868,18,1,81
2020-02-19T22:05:00.292537,24,8,90
2020-02-19T22:05:00.305173,5,10,92
2020-02-19T22:05:00.317848,5,20,89
2020-02-19T22:05:00.330484,10,23,87
2020-02-19T22:05:00.343153,16,22,84
2020-02-19T22:05:00.355795,13,22,75
2020-02-19T22:05:00.368460,14,18,74
2020-02-19T22:05:00.381435,20,20,72
2020-02-19T22:05:00.394096,21,25,68
2020-02-19T22:05:00.406733,17,25,69
2020-02-19T22:05:00.419439,22,19,62
2020-02-19T22:05:00.432121,24,11,58
2020-02-19T22:05:00.444787,31,1,53
2020-02-19T22:05:00.457453,33,-1,51
2020-02-19T22:05:00.470150,32,0,52
2020-02-19T22:05:00.482809,27,1,58
2020-02-19T22:05:00.496216,26,5,67
2020-02-19T22:05:00.509164,17,11,83
2020-02-19T22:05:00.521888,17,7,93
2020-02-19T22:05:00.534571,21,7,90
2020-02-19T22:05:00.547223,23,6,83
2020-02-19T22:05:00.559897,28,1,74
2020-02-19T22:05:00.572605,30,-1,65
2020-02-19T22:05:00.585286,32,-7,66
2020-02-19T22:05:00.597896,33,-9,68
2020-02-19T22:05:00.610553,31,-10,67
2020-02-19T22:05:00.623239,30,0,72
2020-02-19T22:05:00.636798,29,-4,69
2020-02-19T22:05:00.649499,26,-6,71
2020-02-19T22:05:00.662176,23,-1,76
2020-02-19T22:05:00.674830,22,-1,77
2020-02-19T22:05:00.687521,24,-4,81
2020-02-19T22:05:00.700242,27,-8,80
2020-02-19T22:05:00.712884,31,-9,83
2020-02-19T22:05:00.725539,33,-10,86
2020-02-19T22:05:00.738236,31,-10,88
2020-02-19T22:05:00.751202,24,-13,85
2020-02-19T22:05:00.763892,22,-8,77
2020-02-19T22:05:00.776538,23,-3,80
2020-02-19T22:05:00.789353,27,-8,76
2020-02-19T22:05:00.802056,32,-8,75
2020-02-19T22:05:00.814745,32,-8,74
2020-02-19T22:05:00.827376,30,-5,72
2020-02-19T22:05:00.840093,29,-9,71
2020-02-19T22:05:00.852800,29,-11,72
2020-02-19T22:05:00.865477,27,-15,71
2020-02-19T22:05:00.878104,27,-17,69
2020-02-19T22:05:00.890767,29,-16,70
2020-02-19T22:05:00.903387,31,-12,71
2020-02-19T22:05:00.916015,32,-9,71
2020-02-19T22:05:00.928631,32,-9,68
2020-02-19T22:05:00.941445,32,-13,64
2020-02-19T22:05:00.954150,31,-17,66
2020-02-19T22:05:00.966793,30,-19,66
2020-02-19T22:05:00.979482,28,-16,68
2020-02-19T22:05:00.992180,27,-18,71
2020-02-19T22:05:01.004849,29,-14,76
2020-02-19T22:05:01.017469,31,-15,77
2020-02-19T22:05:01.030123,28,-13,83
2020-02-19T22:05:01.042798,28,-11,89
2020-02-19T22:05:01.055509,28,-11,88
2020-02-19T22:05:01.068165,27,-8,90
2020-02-19T22:05:01.080831,27,-10,89
2020-02-19T22:05:01.093473,27,-7,88
